gene_ID_ncbi,ZT02,ZT04,ZT06,ZT08,ZT10,ZT12,ZT14,ZT16,ZT18,ZT20,ZT22,ZT24
BBA_06959,14.0424,10.1653,14.6261,5.82158,14.4018,13.5971,17.9156,15.4845,10.7632,20.1099,27.6399,25.2143
BBA_06960,89.2834,93.5217,91.8135,97.0491,85.3527,107.032,133.989,112.944,74.9481,88.7641,92.4582,75.3692
BBA_06961,28.7085,29.4575,30.8288,27.5633,28.2361,29.1857,36.5829,40.3252,26.1486,34.5773,39.9014,41.0585
BBA_06962,45.9515,45.0939,35.6275,56.1047,66.6665,45.0624,43.7035,41.7944,40.2724,42.5333,40.6344,39.6994
BBA_06963,28.0903,30.2923,32.9106,30.0128,38.7111,34.705,36.6584,33.9439,37.1925,36.7624,39.0654,41.5039
BBA_06964,174.863,173.18,150.825,175.514,185.414,165.898,166.8,155.454,169.353,163.468,152.813,181.855
BBA_06965,41.872,33.9838,30.3571,35.6385,38.6263,33.0139,38.8002,38.2833,28.0284,30.8498,30.7865,31.9552
BBA_06966,14.5611,15.9097,13.3876,17.0769,21.751,16.7678,15.7993,16.1403,16.7514,16.6381,16.2924,18.3455
BBA_06967,20.755,22.2545,20.2899,24.2573,22.4431,20.4368,15.5879,20.4249,18.7023,20.1827,19.6549,19.8009
BBA_06968,196.254,219.134,209.187,206.883,247.119,229.025,183.082,195.053,220.006,227.474,225.238,284.534
BBA_06969,48.7539,49.7583,56.6951,46.5229,55.6709,49.316,51.7566,52.9369,54.4475,73.492,76.5231,75.2407
BBA_06970,66.2128,68.6176,51.9451,101.839,64.1375,60.138,63.856,61.3647,62.9453,56.1588,47.9917,46.3033
BBA_06971,0.167627,0.133456,0.252356,0.1471,0.137732,0.139348,0.352957,0.671771,0.166472,0.27989,0.146287,0.140176
BBA_06972,145.857,140.287,120.695,152.696,112.46,166.392,98.4724,110.112,76.6386,96.5219,73.7827,66.3702
BBA_06973,264.381,231.498,219.853,271.148,190.58,237.518,223.173,224.414,235.038,229.679,230.386,234.387
BBA_06974,190.077,196.631,194.499,209.842,235.08,223.759,210.355,222.108,205.266,213.326,220.851,215.548
BBA_06975,46.065,47.6403,52.8,37.8072,38.7627,44.0692,50.3682,51.4911,52.8773,58.0479,48.6972,52.1781
BBA_06976,23.7766,32.5563,36.0639,22.6289,26.4853,38.1866,40.2099,41.6849,33.5427,42.1303,40.9525,44.8414
BBA_06977,39.7451,37.1799,39.7176,37.0208,47.1133,41.1097,47.5676,42.6147,46.3804,46.3948,46.0953,64.0047
BBA_06978,27.2084,26.9,36.2287,28.2707,43.167,35.8738,41.1647,36.6042,38.2325,38.6708,39.6497,37.873
BBA_06979,1611.77,1697.06,1691.81,1384.72,1591.18,1551.57,1608.11,1511.52,1631.01,1879.28,1902.65,1976.99
BBA_06980,6.19707,8.65989,11.7419,11.6794,15.684,9.08273,17.0176,12.9607,9.56622,9.5746,11.2867,11.1557
BBA_06981,326.115,285.716,265.944,333.999,300.495,296.978,249.691,256.358,255.483,244.685,250.54,240.674
BBA_06982,50.5866,50.4638,57.3408,46.567,49.5697,52.6723,65.0161,63.0445,48.2453,60.4925,54.7139,55.9332
BBA_06983,17.1653,22.3355,19.2464,16.5852,25.593,28.7145,20.0266,23.0004,21.1321,20.8063,23.7057,19.7293
BBA_06984,162.652,177.902,175.054,155.499,141.243,156.423,182.743,179.391,176.737,176.575,187.971,189.709
BBA_06985,83.4902,88.0455,89.0546,86.2705,91.4341,76.1045,96.9583,105.417,84.1388,110.181,108.687,109.864
BBA_06986,1221.38,1459.34,1553.93,1363.56,666.772,1314.02,1762.1,1453.73,914.947,1327.17,1343.1,1073.54
BBA_06987,165.385,158.709,143.492,216.95,169.27,162.536,160.116,164.989,156.587,137.195,120.221,128.057
BBA_06988,169.362,159.014,159.254,147.986,166.272,187.224,165.154,172.934,152.491,151.861,162.216,143.632
BBA_06989,40.9851,21.5264,65.0197,11.6715,21.0349,100.168,13.9737,13.3186,26.0335,27.6758,34.6101,27.3521
BBA_06990,7.14949,7.73579,9.32485,7.78785,9.37148,8.56067,11.7977,11.3845,10.7402,11.9335,10.9898,12.083
BBA_06991,74.0946,24.3149,22.9824,20.7003,46.6282,19.3704,30.8395,35.02,30.6267,38.6648,45.5602,36.9574
BBA_06992,141.901,101.553,102.243,78.1293,180.408,103.354,142.046,174.564,179.491,176.303,203.159,189.245
BBA_06993,63.4462,71.0716,93.0122,62.4448,73.7977,125.434,87.4898,86.376,75.1345,91.3421,103.686,91.9629
BBA_06994,294.735,310.555,394.198,267.741,270.091,547.317,311.258,340.861,304.996,352.558,449.732,423.631
BBA_06995,380.626,434.781,433.56,459.428,444.594,597.372,402.921,409.384,348.112,346.175,434.946,389.219
BBA_06996,145.224,163.493,238.293,188.92,195.248,341.004,227.072,202.83,166.869,215.478,282.735,235.12
BBA_06997,53.8325,62.6461,80.7467,50.6598,74.821,123.843,73.5807,76.8155,61.282,90.1823,115.085,110.558
BBA_06998,42.8678,42.3701,43.2039,37.9543,24.7078,25.2415,32.8612,39.8335,34.6699,38.7965,31.0566,31.915
BBA_06999,0.243527,0.646389,1.38571,0.781702,0.652431,0.528574,0.840492,1.69456,1.04013,1.61759,2.08674,1.92961
BBA_07000,60.8292,66.5468,60.5024,70.1153,67.2976,68.4488,58.9134,57.5304,59.941,58.3472,56.1156,51.7298
BBA_07001,128.085,108.721,100.43,79.6619,39.3565,83.3839,70.7597,78.7071,75.6295,102.88,94.0932,81.0132
BBA_07002,5.33182,4.77165,6.20197,4.25759,5.8316,6.74331,5.11432,5.72785,5.16001,6.03072,5.71418,8.0932
BBA_07003,47.0129,38.5983,41.5782,31.9793,35.4104,46.6374,36.2045,44.3282,44.9083,50.7209,51.3369,52.8792
BBA_07004,256.142,218.323,205.164,214.836,143.669,192.017,184.793,180.789,195.056,150.837,149.16,165.84
BBA_07005,349.021,317.35,264.684,291.449,173.319,303.151,231.878,246.889,248.443,222.432,234.45,194.341
BBA_07006,14.9882,18.3018,25.1694,13.0006,19.0766,22.9184,24.9945,23.0837,20.6066,29.1688,30.0344,27.0755
BBA_07007,23.3636,20.7064,24.4668,28.2202,28.4762,24.9663,21.7445,23.6343,18.0599,24.7378,25.2846,25.0502
BBA_07008,161.648,172.261,184.695,145.427,219.455,126.159,154.368,198.562,216.701,229.188,212.307,255.979
BBA_07009,88.0865,71.8077,83.5908,80.2067,82.7945,94.98,108.023,92.5117,172.002,144.429,106.131,171.2
BBA_07010,2.6336,2.50184,4.53052,1.57026,3.38724,3.31533,2.72854,2.83534,4.6874,5.4371,6.26024,4.69853
BBA_07011,0.18334,0.288985,0,0,0.435609,0.296908,0.18614,0.179801,0.356757,0.436834,0.600879,0.576691
BBA_07012,55.7555,52.9754,38.9254,73.9566,42.9,38.9301,35.0872,37.6688,38.7806,25.822,25.2356,21.6947
BBA_07013,9.81837,11.8292,15.5119,11.2591,16.9961,16.2406,18.7269,16.6501,13.7308,16.4929,18.9001,17.3496
BBA_07014,26.39,28.0062,23.2443,17.7556,28.3746,15.7724,31.6053,32.707,21.0356,38.8976,30.138,29.8626
BBA_07015,136.42,104.536,94.3752,114.195,71.4928,122.762,102.513,107.346,131.819,109.343,89.4723,100.83
BBA_07016,13.7528,16.4195,22.3334,15.2253,25.4679,21.8018,23.3418,22.7547,25.1904,33.9887,38.5938,41.4706
BBA_07017,97.2824,76.8307,61.5741,123.064,65.7956,88.3463,75.2262,70.7187,71.5491,55.4982,43.1205,40.1711
BBA_07018,102.664,119.368,117.791,95.3125,120.996,74.1493,100.911,116.578,117.441,129.71,128.246,145.026
BBA_07019,0,0,0,0,0,0,0,0,0,0,0,0
BBA_07020,18.5612,17.0559,20.79,16.7335,20.3028,21.1283,21.0572,20.9954,18.5662,18.0536,23.6798,19.5382
BBA_07021,685.698,515.51,372.02,553.902,82.175,481.916,237.751,287.25,219.044,242.972,219.888,110.215
BBA_07022,168.895,146.183,110.709,160.857,92.2264,136.121,128.454,109.477,108.789,97.458,73.7231,61.0848
BBA_07023,12.5956,13.5127,13.2986,10.5056,18.845,12.4783,14.664,11.1465,12.6773,15.7169,17.6749,22.5945
BBA_07024,9.0998,10.6547,8.45944,6.11195,13.1421,9.02111,7.90913,9.69261,6.48012,12.6752,11.8991,16.1941
BBA_07025,9.54695,10.1341,17.0182,9.06202,17.3678,13.3192,16.5859,17.5883,14.2453,24.5698,26.4266,29.2035
BBA_07026,252.169,216.387,216.519,314.228,212.243,393.863,259.436,263.262,172.403,161.666,151.552,99.5825
BBA_07027,27.5876,27.5642,23.5817,26.6144,22.0651,34.4663,26.2543,27.3983,22.1585,19.2149,17.9397,19.0393
BBA_07028,486.086,471.647,446.355,740.062,583.411,790.761,600.251,557.13,505.093,283.481,199.247,160.608
BBA_07029,24.9049,24.6672,36.2194,24.5407,35.9282,39.9915,43.1576,40.5036,38.9387,39.1914,42.4323,38.1164
BBA_07030,12.2646,11.7442,15.929,21.6943,22.7688,30.402,21.1933,21.3285,21.1508,21.3153,17.4904,25.6789
BBA_07031,5.14741,5.28576,8.71091,11.2431,12.1577,23.2494,13.3744,11.2489,15.2667,9.1132,4.67973,7.50745
BBA_07032,10.9364,7.54981,10.1313,9.8308,11.4169,9.37272,7.24327,7.60546,7.70488,9.31387,9.07004,10.1832
BBA_07033,56.8494,57.144,68.9154,57.5588,78.3929,77.2482,84.9582,77.1209,71.1405,83.252,85.1883,74.1686
BBA_07034,34.0185,36.5426,41.3179,27.2954,30.5426,38.2828,36.9645,42.6374,40.0448,44.1198,49.2355,44.4282
BBA_07035,15.2145,12.0532,17.7517,9.07479,21.6541,14.9435,19.6401,16.16,14.8021,18.2136,22.0344,21.9134
BBA_07036,38.922,35.2621,28.5049,31.154,35.3354,28.1258,21.9406,27.3104,38.6633,25.3304,21.846,23.664
BBA_07037,4546.34,4945.72,3985.55,4904.55,3586.11,3458.78,4010.49,3985.75,4387.52,3641.49,3224.1,3263.2
BBA_07038,80.3098,90.7136,92.705,97.1059,84.6176,82.6551,75.3684,75.554,86.4056,58.7654,51.8781,54.2817
BBA_07039,29.6928,30.4787,29.2468,26.7667,24.7618,29.6368,29.7774,31.6636,32.2121,28.1734,28.813,30.2728
BBA_07040,42.2449,37.504,32.6507,50.9183,55.4685,42.2845,40.4868,42.5264,32.1685,32.5255,34.2692,35.982
BBA_07041,89.3385,78.7281,82.454,92.5377,81.8638,89.0147,77.0178,84.2403,79.2572,74.3852,82.1347,89.1476
BBA_07042,112.555,101.886,94.9631,107.38,115.446,88.1454,100.184,89.3021,102.511,104.959,108.945,103.817
BBA_07043,33.457,31.6932,39.0068,26.6115,37.2079,35.1672,39.3273,36.9937,31.9324,40.7875,43.0343,31.5866
BBA_07044,85.7537,65.1164,69.4048,60.007,63.5205,60.8586,58.6463,61.6445,55.557,67.1392,75.9868,59.6879
BBA_07045,10.1794,11.1403,9.85833,8.47587,10.4894,7.8345,8.58956,8.74443,11.1121,11.364,10.1378,10.7022
BBA_07046,26.2806,23.4243,20.8725,17.0665,13.8048,17.8872,22.9273,20.3505,20.2889,26.1368,22.1204,22.039
BBA_07047,10.5752,11.5161,11.7814,9.94222,18.6865,12.8134,11.2848,11.4604,11.3471,12.6181,12.6872,14.8827
BBA_07048,187.265,197.451,211.622,249.833,246.019,378.633,298.397,336.953,276.368,237.825,267.908,243.045
BBA_07049,21.4218,20.9087,20.473,19.9186,21.4118,23.9625,17.7988,23.1009,20.3971,19.5581,18.4444,18.7399
BBA_07050,9.57598,12.4115,12.279,8.45133,10.9871,10.501,14.8309,13.9756,14.3697,17.7133,18.5182,14.3325
BBA_07051,7.00979,7.49126,6.42542,5.94854,8.64417,7.5874,9.74243,7.33876,7.04847,9.12017,11.6335,10.4356
BBA_07052,1.64493,1.16393,0.747122,1.05543,2.74554,2.47521,1.79786,1.5415,2.26436,1.655,3.91107,3.86897
BBA_07053,0,0,0,0.142739,0,0,0.16821,0,0,0,0.138865,0
BBA_07054,176.898,152.962,148,124.655,72.9007,171.331,149.393,150.339,115.127,139.715,175.032,150.979
BBA_07055,59.3298,58.823,53.9196,61.2326,52.9431,60.6266,59.4067,62.6268,51.2066,56.4744,54.6655,53.7572
BBA_07056,47.717,36.7393,27.8396,56.5815,27.7237,33.5896,31.7898,29.0995,28.6828,26.0788,17.8976,16.8755
BBA_07057,397.856,443.254,366.675,468.667,552.539,554.08,411.736,446.5,418.343,433.256,441.318,472.858
BBA_07058,12.0446,9.97469,12.5557,15.2515,13.0198,13.649,11.8588,11.2597,10.9729,10.1635,12.631,9.961
BBA_07059,15.7106,16.1607,19.0984,17.2444,24.5335,17.7777,16.846,15.4661,18.2506,16.1771,16.8028,16.5664
BBA_07060,1.43821,3.41786,5.16303,11.0956,3.21816,2.23678,4.29014,2.81656,4.22785,2.28253,3.50447,2.23905
BBA_07061,55.7359,57.647,58.6706,49.4705,34.6373,45.0523,53.0584,53.4614,39.944,58.6474,52.2424,44.3636
BBA_07062,79.6373,81.4855,81.4135,98.2369,75.7819,88.3291,76.5258,80.0391,70.4825,68.5345,72.042,66.9486
BBA_07063,24.7801,27.5049,30.7423,24.4652,24.1002,25.4162,30.2223,29.0023,28.6391,37.2136,38.9764,37.3698
BBA_07064,26.8588,23.9303,20.6546,37.9447,22.206,28.803,28.8272,27.3729,25.9353,20.6638,17.5944,17.6705
BBA_07065,2.40166,4.70663,1.74208,2.00699,4.50118,3.77897,2.34824,4.55402,2.24142,2.81127,2.95595,3.78103
BBA_07066,23.0483,22.2256,24.9632,28.8782,25.5003,26.3815,31.0497,32.2169,23.7864,35.0546,32.2208,32.211
BBA_07067,616.569,460.822,379.914,608.234,350.54,416.279,461.575,456.217,394.277,400.346,376.495,325.636
BBA_07068,58.5289,53.4604,43.5658,75.001,48.5844,58.0027,50.4149,44.2321,46.2789,43.1214,40.1443,40.1251
BBA_07069,2.68256,5.04543,4.34243,1.83018,4.56991,3.90681,6.27151,3.99412,2.33271,3.50646,4.45946,3.97035
BBA_07070,13.9527,10.0084,9.12059,14.3606,15.5191,12.1782,8.05826,10.2346,9.30642,10.0857,8.9321,10.4622
BBA_07071,25.0655,14.9981,11.8662,20.1874,8.96154,19.866,13.4291,13.4546,11.2109,8.50288,7.88871,7.98051
BBA_07072,3374.1,2474.59,1680.18,3985.99,1286.54,3241.26,1872.7,2040.64,1850.43,1292.74,1146.8,730.733
BBA_07073,38.4452,35.7873,35.6003,49.9301,40.9217,55.3762,38.5109,34.6127,39.8362,27.7974,27.7855,24.4918
BBA_07074,10.2211,6.43379,5.92409,17.7847,3.82393,17.2909,11.0345,4.61489,8.6933,5.72792,3.2009,3.06586
BBA_07075,5.154,4.29031,4.14535,3.60524,4.96048,5.36615,5.9297,5.05786,5.49025,5.47069,5.34475,4.16442
BBA_07076,42.7547,42.6215,39.9238,32.3146,41.7523,33.4504,37.4474,35.9634,38.8539,53.0627,52.5291,46.9612
BBA_07077,280.864,188.45,194.557,227.945,219.944,237.604,192.479,184.694,213.234,237.863,220.832,232.191
BBA_07078,98.5692,87.8694,92.115,81.1992,101.126,108.686,102.404,94.2319,105.868,102.697,97.6883,103.843
BBA_07079,35.0959,31.6278,31.4908,30.0013,19.9123,24.5732,29.1059,33.6189,26.198,41.0599,47.052,32.4776
BBA_07080,13.5077,15.108,18.3677,10.8884,17.4836,12.8716,16.6301,14.2358,14.19,21.835,24.6906,21.8753
BBA_07081,102.053,122.502,109.417,158.319,168.542,111.302,117.054,93.0122,90.3161,102.228,114.89,100.659
BBA_07082,0.656038,0.130846,0.360614,0.294134,0.130299,0.134037,0.337408,0,0,0,0.136059,0
BBA_07083,41.5747,44.7397,57.2588,41.2835,44.0008,98.7029,55.1749,58.846,41.6153,59.9032,90.638,67.7494
BBA_07084,14.3295,18.074,16.3229,20.9817,19.9109,12.1813,15.883,14.926,12.708,14.6722,14.0571,16.1464
BBA_07085,0,0.284651,0,0,0,0.288671,0,0.358008,0,0.289391,0,0.283144
BBA_07086,8.76756,12.208,15.7314,7.33304,9.67878,10.4098,9.12868,13.9645,16.2941,11.3622,17.4077,17.5737
BBA_07087,7.22498,6.43236,8.39605,4.25647,8.29639,5.45592,6.22027,6.96765,10.4667,4.69929,7.53094,5.43459
BBA_07088,14.7921,13.6766,11.2629,7.80651,18.5004,12.1614,14.8167,16.2124,18.3653,17.7875,22.5763,24.1
BBA_07089,38.0542,34.2802,37.663,26.5746,46.4644,59.1284,36.8639,45.4264,34.6774,40.3242,60.0925,41.671
BBA_07090,65.9573,49.5736,30.313,23.653,70.9898,50.3408,75.1126,55.7475,88.8702,81.9682,90.8796,95.3423
BBA_07091,5.90862,0,0,0,0,0,0,0,0,0,0,0
BBA_07092,9.59546,8.43383,6.13047,10.795,9.1919,7.89433,6.13604,8.97367,6.28435,5.85091,7.30426,8.0261
BBA_07093,22.1965,18.3941,23.8963,13.4862,8.93778,27.5626,17.6125,18.6647,13.8275,21.3237,27.6267,14.8808
BBA_07094,680.889,517.125,530.877,478.596,174.483,647.19,366.291,479.251,315.479,439.969,510.926,266.824
BBA_07095,25.0903,25.3076,41.6937,14.485,45.338,30.5442,39.4487,37.8224,33.5605,39.3236,40.7603,46.0311
BBA_07096,110.579,102.319,110.071,89.7905,109.788,112.888,107.994,117.356,121.794,124.557,131.5,134.712
BBA_07097,539.116,527.788,489.999,505.082,387.07,517.172,501.001,461.727,471.724,446.854,431.237,432.999
BBA_07098,6.87786,6.08852,9.35577,7.48437,10.5977,8.17104,7.87122,9.82594,7.90019,10.4282,11.5506,13.3597
BBA_07099,35.7743,37.8847,41.7315,33.8946,36.7149,44.5554,34.2256,37.4925,39.4467,47.2814,44.8014,48.226
BBA_07100,21.0593,21.3075,23.8931,25.3431,21.653,28.9566,27.3595,24.7324,24.297,27.0153,18.6626,22.3107
BBA_07101,3.49507,1.11051,0.513313,0.617809,1.21326,0,3.00189,2.15815,0.707106,1.19428,1.90947,0
BBA_07102,107.249,109.407,95.7926,102.848,100.152,102.373,106.437,110.401,81.9005,113.231,110.166,115.944
BBA_07103,22.2052,21.2492,25.8867,22.2526,31.2425,24.9572,28.6084,27.0068,21.306,28.241,29.0933,26.8828
BBA_07104,160.909,192.043,217.138,190.544,218.894,200.203,212.86,194.65,235.415,183.289,198.856,188.972
BBA_07105,114.698,101.854,115.813,127.206,136.313,126.056,127.328,119.517,110.027,114.177,125.671,124.082
BBA_07106,71.0699,55.9798,59.8695,62.4608,58.9283,63.163,59.4122,60.2326,62.4322,61.2377,62.0176,65.7418
BBA_07107,41.4295,41.0243,41.1852,48.1665,41.7495,33.2063,36.4015,31.9822,38.0202,31.3324,32.2253,37.4944
BBA_07108,1.93172,1.36181,0.828911,1.72224,2.49538,1.67633,1.72113,1.6641,2.2298,1.91739,1.06047,1.31956
BBA_07109,3.53284,3.69699,3.51951,3.33393,1.90853,1.25904,2.76885,3.14188,3.66283,3.2781,2.07336,2.96297
BBA_07110,20.3899,22.2899,25.8729,28.2956,19.1715,23.067,28.5866,28.3253,25.8801,27.1198,27.3103,20.5484
BBA_07111,0.810674,0.968118,0.600958,1.46343,1.02135,0.34177,0.848883,1.63248,1.62272,0.674585,1.05981,0.668614
BBA_07112,18.6232,9.46559,14.2218,9.06941,16.8866,18.3113,7.77253,13.1424,11.1618,12.5086,13.0254,11.7714
BBA_07113,19.4082,16.7986,20.6955,15.6651,26.9932,22.0468,21.0924,20.8486,19.4968,26.0626,29.0294,24.2322
BBA_07114,1602.34,1757.25,1687.93,1070.7,1325.74,853.467,1208.91,1331.53,1030.3,1695.24,2161.48,1346.77
BBA_07115,35.7872,33.8712,32.1533,29.3677,40.3732,26.78,29.6341,33.9718,30.8114,38.514,40.4023,44.0114
BBA_07116,5.85304,6.53984,6.82675,6.93779,6.3967,5.8645,8.36814,7.44629,6.62411,8.51846,9.13563,8.83427
BBA_07117,14.1935,17.9975,12.9877,14.3534,19.0363,12.6651,13.9275,14.2094,17.9141,18.3958,12.8608,14.1291
BBA_07118,47.2966,49.6251,51.9576,42.8705,57.1893,61.0407,57.6787,66.9648,54.3539,56.9739,64.4811,65.678
BBA_07119,64.7726,70.6844,79.4183,66.4846,76.2501,71.5784,77.7585,79.1058,75.379,96.8697,95.6015,107.272
BBA_07120,2.7182,7.16837,6.14426,3.72405,14.1491,2.29779,5.73163,5.84362,2.43257,2.30071,3.98695,3.19342
BBA_07121,0.140888,0.79185,0.425107,0.123135,1.15898,0.700661,0.445548,0.567737,0.562255,0.598998,0.746173,1.1958
BBA_07122,3.35476,1.9107,3.55096,1.72326,3.56364,4.21901,4.07269,3.06436,4.02929,5.0945,4.88216,5.24528
BBA_07123,0,1.29795,0,1.44016,0,1.30799,0,0,4.73223,1.30655,0,1.31311
BBA_07124,12.5397,14.3055,15.849,12.0972,15.9695,19.3097,20.834,21.2498,17.2473,22.3596,24.3185,23.8186
BBA_07125,150.798,146.375,132.411,126.292,135.491,141.825,111.747,141.795,153.141,116.528,116.924,136.428
BBA_07126,27.5539,22.6867,18.4787,15.3108,17.9202,20.5754,19.019,20.9538,19.7597,22.3462,21.1527,22.5423
BBA_07127,26.694,33.5233,31.5839,39.59,40.9153,41.727,39.0738,33.7845,32.5299,25.993,32.3449,25.0592
BBA_07128,130.85,198.845,183.324,190.828,195.267,146.966,172.001,169.546,198.264,164.106,156.846,148.346
BBA_07129,4.94047,2.82338,4.14796,6.03667,5.61638,10.1853,4.90244,5.57649,4.06471,2.87505,3.17934,2.44677
BBA_07130,0.151787,0.122099,0.115121,0.0677702,0.256117,0.19313,0.16313,0.23241,0.30864,0,0,0.0639358
BBA_07131,1.56641,2.25249,1.11965,1.15482,3.51085,1.83919,1.28214,1.25519,1.25775,1.80872,2.05757,1.19144
BBA_07132,10.5894,16.756,12.68,26.7238,32.9452,14.0549,15.0531,13.2816,15.673,10.8511,10.2044,9.82077
BBA_07133,8.95197,7.35243,10.1517,11.208,14.9261,10.1372,10.5751,10.9451,14.3167,15.0905,12.4019,12.9639
BBA_07134,35.0704,35.9767,34.0224,30.3312,27.4057,29.9061,35.9696,32.3525,35.6297,36.8353,33.9819,39.9665
BBA_07135,21.8837,19.1527,20.7724,21.6896,19.0564,26.2401,20.2404,22.1863,21.0955,23.2157,26.3026,20.2895
BBA_07136,2.04162,3.45317,2.60917,3.24943,1.69717,4.3352,4.03615,2.76158,3.20952,3.59799,4.7368,3.76327
BBA_07137,0.431596,0.681358,0.470417,1.31404,0.981537,1.1907,1.28227,3.72219,2.49027,1.18023,1.04121,0.8322
BBA_07138,20.3344,22.928,23.8337,28.9467,39.3199,36.9008,36.6808,21.045,49.8642,34.0107,34.9886,72.2707
BBA_07139,0,0,0,0,0,0,0,0.670845,0,0,0,0
BBA_07140,8.88991,7.96167,8.71275,5.48603,10.2098,8.63689,7.43677,10.3521,6.10954,9.42529,10.3555,9.21021
BBA_07141,0.875537,0.959673,0.907805,0.596521,0.532087,0.68726,0.517484,0.666219,0.495782,0.555871,1.59175,0.279788
BBA_07142,0,0,0,0,0,0,0,0,0,0,0,0
BBA_07143,15.6538,8.54883,5.83427,9.98337,5.40936,4.2553,5.98336,6.50658,9.77032,10.7928,9.28588,9.65884
BBA_07144,0,0,0,0,0,0,0,0,0,0,0,0
BBA_07145,0,0,0,0,0,0,0,0,0,0,0,0
BBA_07146,0.194446,0.259462,0.14607,0,0.160922,0.0541937,0.0679316,0.193667,0.385084,0.217295,0,0.217027
BBA_07147,2.66018,2.11846,0.846367,2.32367,3.02944,2.73874,0.781731,1.48966,0.735396,1.55362,1.27888,2.75664
BBA_07148,0,0,0,0,0,0,0,0,0,0,0,0
BBA_07149,16.7774,14.4803,16.8886,14.5287,19.8098,14.7972,18.4727,16.6012,18.2207,18.886,20.6165,19.8003
BBA_07150,29.5737,26.0228,29.9302,33.1673,34.8216,34.1887,32.5534,27.4847,33.8829,35.1976,39.0208,38.717
BBA_07151,50.7613,55.4204,57.1916,50.9667,43.7935,49.3573,59.9627,69.0929,70.2116,81.8213,80.5395,87.6786
BBA_07152,37.2454,37.1606,41.0469,40.3008,38.7722,37.0869,36.4678,31.6998,32.1824,35.0065,38.9736,39.6592
BBA_07153,27.3428,26.0358,22.3178,13.9462,18.6314,12.9202,11.1297,19.3196,18.6213,16.6334,10.6567,20.7361
BBA_07154,52.9289,52.4438,53.2854,47.8595,45.1155,51.6216,53.1721,56.4934,62.8496,54.6971,54.7784,56.6611
BBA_07155,25.2274,27.8769,22.1026,27.8692,27.9817,29.7977,20.9132,24.7824,23.9396,20.1705,16.5407,19.9997
BBA_07156,105.789,120.399,112.949,114.618,124.085,120.989,114.713,114.924,114.963,113.493,110.444,106.931
BBA_07157,186.441,184.803,200.236,175.799,202.564,167.223,189.664,206.281,190.273,209.211,220.794,244.752
BBA_07158,16.3218,22.228,20.405,18.4559,24.7894,18.1851,17.8721,16.5685,26.3672,22.4145,16.0973,19.9685
BBA_07159,111.375,89.1283,89.6634,110.554,93.1932,96.7178,99.4403,93.4611,94.7575,86.9373,74.6138,87.6338
BBA_07160,606.817,652.288,700.664,837.158,730.216,739.917,736.262,775.044,821.995,819.735,781.975,866.544
BBA_07161,21.2477,16.3418,13.7162,17.8104,13.8834,16.2002,15.1993,11.4943,14.5243,13.4895,10.1982,13.9945
BBA_07162,39.8122,33.3509,27.7362,51.9427,28.9958,30.5366,31.2315,28.0164,27.4002,25.4377,18.8853,19.9659
BBA_07163,29.0459,27.0496,29.9305,29.4185,26.485,26.5328,28.0819,25.3892,26.9142,29.8765,26.9071,23.0565
BBA_07164,27.7735,33.4701,28.5526,32.857,38.1731,28.8812,30.9847,28.4692,29.1483,24.9376,30.7215,27.6636
BBA_07165,78.3571,112.254,101.938,105.789,88.8722,99.6233,89.7337,83.9464,106.157,85.4707,83.2262,69.3529
BBA_07166,25.4836,36.6284,33.5465,25.6416,28.5698,14.5049,20.7531,17.0969,34.1198,22.9203,26.0766,24.6558
BBA_07167,242.826,225.37,189.362,209.756,199.667,208.652,213.053,204.122,181.073,192.407,172.949,139.714
BBA_07168,41.0377,41.9819,30.7533,40.0802,22.8064,27.5518,28.0194,28.007,33.3153,33.4642,29.4439,22.6405
BBA_07169,61.636,48.3988,43.9083,63.7149,60.0397,51.2382,46.1608,43.003,42.5024,38.1549,36.4468,28.425
BBA_07170,1.19659,2.42067,4.63944,3.06012,2.79886,3.89498,1.62524,0.625758,0.31661,1.53438,0.527619,2.2128
BBA_07171,13.872,14.8487,20.5033,15.0024,21.1449,16.589,20.8372,18.0776,18.1315,18.5247,20.5813,19.1865
BBA_07172,76.8241,83.2514,74.7005,91.3292,103.895,93.3518,76.2159,62.6234,63.045,64.2433,68.7387,83.292
BBA_07173,8.76995,9.15035,10.2407,9.05589,10.8651,10.4768,11.4678,9.76321,11.4266,10.1807,10.1025,9.90445
BBA_07174,127.343,119.054,80.8926,122.663,87.092,103.671,88.2529,81.7973,91.163,76.0861,73.3614,71.6638
BBA_07175,18.0898,26.1466,28.4836,23.9865,26.336,39.5686,30.2925,29.1645,26.4651,30.2273,37.6167,33.6716
BBA_07176,2.61012,2.48432,1.16344,3.1427,2.82898,2.95258,2.66542,2.04283,2.04243,1.70761,1.32732,1.25841
BBA_07177,42.5965,46.1845,40.9542,44.0713,47.9492,42.6156,33.1962,35.1631,35.7432,32.6039,35.2791,33.8558
BBA_07178,835.214,696.244,661.054,609.19,490.285,473.755,527.65,632.196,456.854,485.657,453.093,500.718
BBA_07179,318.985,355.547,309.619,287.473,333.815,307.528,280.408,332.234,251.862,328.572,359.119,354.665
BBA_07180,16.6824,21.5652,21.7129,18.1818,21.965,18.0916,17.4969,19.2667,21.7588,22.4364,22.932,27.603
BBA_07181,1377.64,1340.47,1481.85,1455.59,1413.58,1471.85,1327.91,1405.57,1402.24,1366.48,1458.59,1314.51
