ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
XA68_10028	cosine	12.0	4.0	0.0	41.036941666666664	17.142648254546238	28.0	24.0	62.0634	12.8118	49.2516	4.8442373437	2.15868789909	0.2585438449975096	0.12097741769556491	0.6048870884778246
XA68_10029	cosine	12.0	12.0	4.0	20.399206666666664	9.542845438607689	12.0	44.0	42.4224	6.62138	35.80102	6.40688194908	1.65798285605	0.1859870828002672	0.19996727842991707	0.9998363921495854
XA68_10030	cosine	12.0	12.0	4.0	17.675069166666667	5.002481564846022	24.0	48.0	26.8465	7.39763	19.44887	3.62906768789	1.29931141786	0.1859870828002672	0.19996727842991707	0.9998363921495854
XA68_10031	cosine	12.0	0.0	8.0	129.22197500000001	169.5208465782607	24.0	8.0	671.305	37.0443	634.2607	18.1216813383	2.21995736173	0.32125041574591606	0.0729854504975157	0.3649272524875785
XA68_10032	cosine	12.0	0.0	4.0	115.17322499999999	145.51988683863294	24.0	28.0	583.108	36.9384	546.1696	15.7859571611	2.51644170627	0.39643389566284803	0.03639255752172218	0.1819627876086109
XA68_10033	cosine	12.0	4.0	0.0	23.10559166666667	4.44451563680047	4.0	44.0	29.0492	12.7903	16.2589	2.27118988609	1.20386955661	0.051708768999501914	0.40748358899052883	2.037417944952644
XA68_10034	cosine	12.0	8.0	4.0	113.67115833333332	34.31461978480549	24.0	20.0	222.56	85.9702	136.5898	2.58880402744	1.14916736747	0.18959881966484035	0.19542302050708665	0.9771151025354332
XA68_10035	cosine	12.0	8.0	4.0	3.974185833333333	4.9627722120982245	24.0	8.0	19.38	0.0	19.38	-10000	1.98058442438	0.13894669485837502	0.2647258272521452	1.3236291362607262
XA68_10036	cosine	12.0	4.0	0.0	24.833863333333337	22.71131515970924	40.0	12.0	87.3104	5.55802	81.75238	15.7089035304	4.21850453181	0.49985143366185186	0.011841856219536968	0.05920928109768484
XA68_10037	cosine	12.0	4.0	0.0	23.783680833333335	7.7579081498069415	20.0	44.0	34.5335	8.63979	25.89371	3.99703002041	1.31971466778	0.2930163576638442	0.0923983316073646	0.461991658036823
XA68_10038	cosine	12.0	4.0	12.0	200.304	28.086645984643066	40.0	12.0	255.29	155.812	99.478	1.63844889996	1.23169453511	0.25361874927309164	0.1255204679350863	0.6276023396754316
XA68_10039	cosine	12.0	4.0	0.0	32.06874166666667	6.728150708584831	16.0	24.0	40.6414	15.974	24.6674	2.54422186052	1.21091990298	0.43090640832918264	0.025576674512344563	0.12788337256172283
XA68_10040	cosine	12.0	4.0	0.0	5.961189166666666	2.364434074073746	16.0	24.0	9.53071	2.25207	7.27864	4.23197769163	2.42353545479	0.46537892099551725	0.01759321537403951	0.08796607687019756
XA68_10041	cosine	12.0	12.0	4.0	39.25504	26.477033962812634	36.0	40.0	96.2318	7.78288	88.44892	12.364548856	3.13392630115	0.49032958192797715	0.0132390167871721	0.0661950839358605
XA68_10042	cosine	12.0	4.0	0.0	431.44133333333326	198.6559999607082	40.0	24.0	721.627	125.892	595.735	5.73211165126	2.52418948495	0.43090640832918264	0.025576674512344563	0.12788337256172283
XA68_10043	cosine	12.0	12.0	8.0	131.66535833333333	24.83800383811933	24.0	8.0	165.235	79.9243	85.3107	2.06739377136	1.37785094488	0.152171249563855	0.24550766712327832	1.2275383356163916
XA68_10044	cosine	12.0	0.0	4.0	81.3502	28.011703179950818	24.0	16.0	152.248	60.1783	92.0697	2.52994850303	1.80783712665	0.39643389566284803	0.03639255752172218	0.1819627876086109
XA68_10045	cosine	12.0	0.0	4.0	94.74289166666667	32.13078122474507	24.0	8.0	153.725	55.9177	97.8073	2.74912952428	2.03394673677	0.3274888703301788	0.06915082967409426	0.3457541483704713
XA68_10046	cosine	12.0	12.0	8.0	146.02484166666667	51.15045010514665	24.0	8.0	271.701	79.6241	192.0769	3.41229602595	1.63960432832	0.2874345825095039	0.09665182047357773	0.48325910236788866
XA68_10047	cosine	12.0	0.0	4.0	186.60500833333333	169.57043469308684	44.0	8.0	582.884	40.5932	542.2908	14.3591537499	5.90069030412	0.43090640832918264	0.025576674512344563	0.12788337256172283
XA68_10048	cosine	12.0	8.0	4.0	100.71162500000003	8.735449692786764	20.0	8.0	121.995	87.7824	34.2126	1.38974327428	1.0578526737	0.15512630699850574	0.2413181331871364	1.206590665935682
XA68_10049	cosine	12.0	4.0	0.0	189.86139166666666	100.16299592649355	8.0	24.0	339.453	59.0298	280.4232	5.75053616987	3.11190240032	0.3619613829965134	0.05069410813155855	0.25347054065779273
XA68_10050	cosine	12.0	0.0	8.0	59.54068333333333	16.72009359587207	44.0	8.0	90.9408	41.0439	49.8969	2.21569587685	1.67169925185	0.152171249563855	0.24550766712327832	1.2275383356163916
XA68_10051	cosine	12.0	4.0	8.0	173.442775	75.10765085466909	44.0	32.0	340.382	97.7973	242.5847	3.48048463506	2.03382052007	0.051708768999501914	0.40748358899052883	2.037417944952644
XA68_10052	cosine	12.0	0.0	4.0	38.745133333333335	17.58543717977716	44.0	32.0	71.3714	22.4116	48.9598	3.18457405986	2.42736090342	0.18959881966484035	0.19542302050708665	0.9771151025354332
XA68_10053	cosine	12.0	8.0	0.0	56.887175000000006	9.103093120942008	28.0	48.0	70.9244	39.4176	31.5068	1.79930792336	1.26042241147	0.3550662489823283	0.054032165056400634	0.2701608252820032
XA68_10054	cosine	12.0	4.0	8.0	93.24774166666667	14.20189067093171	36.0	8.0	111.57	65.3021	46.2679	1.70852085921	1.21716069536	0.39643389566284803	0.03639255752172218	0.1819627876086109
XA68_10055	cosine	12.0	8.0	12.0	2.53389	1.0380575510538903	20.0	48.0	5.09896	1.29695	3.80201	3.93150082887	1.70436466835	0.5241454151643894	0.008841950715020199	0.04420975357510099
XA68_10056	cosine	12.0	4.0	0.0	22.92897666666667	12.622453921254994	32.0	44.0	44.3158	4.17649	40.13931	10.6107760344	2.7589471201	0.3619613829965134	0.05069410813155855	0.25347054065779273
XA68_10057	cosine	12.0	4.0	0.0	33.035091666666666	9.835938963435598	40.0	24.0	48.3817	14.0925	34.2892	3.43315238602	1.51961520501	0.39643389566284803	0.03639255752172218	0.1819627876086109
XA68_10058	cosine	12.0	12.0	8.0	300.38275	69.96333381865698	24.0	8.0	512.054	220.714	291.34	2.31998876374	1.16943050117	0.2874345825095039	0.09665182047357773	0.48325910236788866
XA68_10059	cosine	12.0	4.0	0.0	157.74684166666665	58.8706938434631	8.0	24.0	257.774	67.5287	190.2453	3.81725103549	2.11959971004	0.39643389566284803	0.03639255752172218	0.1819627876086109
XA68_10060	cosine	12.0	8.0	12.0	49.2892	7.45883569555821	20.0	24.0	63.2034	38.5364	24.667	1.64009611692	1.36172131426	0.21980291603667942	0.15992129427517748	0.7996064713758875
XA68_10061	cosine	12.0	12.0	4.0	26.889875000000004	5.473614018045269	48.0	16.0	33.9769	17.9502	16.0267	1.89284241958	1.41901357613	0.5579612484008016	0.0057813869036329145	0.028906934518164572
XA68_10062	cosine	12.0	4.0	0.0	30.541983333333334	8.459133605442238	40.0	24.0	42.6332	13.6723	28.9609	3.11821712514	1.40123878051	0.46537892099551725	0.01759321537403951	0.08796607687019756
XA68_10063	cosine	12.0	4.0	8.0	63.79145833333333	13.3786406663419	16.0	24.0	90.8598	48.2679	42.5919	1.88240631973	1.41648589625	0.2930163576638442	0.0923983316073646	0.461991658036823
XA68_10064	cosine	12.0	0.0	4.0	31.40991666666667	10.931369699617804	44.0	40.0	53.152	19.2209	33.9311	2.76532316385	1.8404396746	0.3619613829965134	0.05069410813155855	0.25347054065779273
XA68_10065	cosine	12.0	4.0	0.0	114.38479166666666	24.979708679094532	36.0	24.0	137.061	56.3617	80.6993	2.43181096383	1.15442772018	0.18959881966484035	0.19542302050708665	0.9771151025354332
XA68_10066	cosine	12.0	0.0	4.0	157.85110833333334	89.4876245130433	44.0	8.0	353.977	75.6512	278.3258	4.6790665581	2.88381353025	0.3274888703301788	0.06915082967409426	0.3457541483704713
XA68_10067	cosine	12.0	8.0	12.0	18.34645	10.02966397045451	24.0	28.0	46.8027	8.56882	38.23388	5.46197726175	1.45209949105	0.08453958309103055	0.35100513154713553	1.7550256577356778
XA68_10068	cosine	12.0	4.0	0.0	27.914675000000003	3.1934835851373444	16.0	24.0	32.4401	19.8929	12.5472	1.63073759985	1.14593487826	0.2930163576638442	0.0923983316073646	0.461991658036823
XA68_10069	cosine	12.0	4.0	0.0	85.15701666666668	19.315803286593827	32.0	24.0	108.294	33.6256	74.6684	3.22058193757	1.30586490017	0.2930163576638442	0.0923983316073646	0.461991658036823
XA68_10070	cosine	12.0	4.0	12.0	355.94250000000005	137.69298472356294	40.0	24.0	559.294	139.409	419.885	4.01189306286	2.07492009428	0.5579612484008016	0.0057813869036329145	0.028906934518164572
XA68_10071	cosine	12.0	8.0	12.0	32.24089166666666	4.667676842473555	20.0	48.0	42.0606	25.4032	16.6574	1.65572053914	1.24843761869	0.32125041574591606	0.0729854504975157	0.3649272524875785
XA68_10072	cosine	12.0	0.0	4.0	114.72485833333336	28.278682872187737	44.0	32.0	166.418	75.9175	90.5005	2.1920900978	1.66613405533	0.22407133233117496	0.15526767178736262	0.7763383589368131
XA68_10073	cosine	12.0	0.0	4.0	256.10325000000006	108.38776962610142	44.0	32.0	451.853	130.747	321.106	3.45593397936	1.9907757431	0.22407133233117496	0.15526767178736262	0.7763383589368131
