ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
BBA_03173	cosine	8.0	2.0	8.0	1.850371707708594e-17	0.957427107662903	2.0	10.0	1.591307883	-2.629215021	4.220522904	-0.605240678412	-4.43347493608	0.36851386559504445	0.04767616394306396	0.42908547548757564
BBA_03174	cosine	8.0	6.0	4.0	-2.7755575615628914e-17	0.9574271078230804	14.0	2.0	2.330260688	-1.31512278	3.645383468	-1.77189591986	-1.22999869172	0.33501260508640407	0.0647348936883515	0.5826140431951635
BBA_03175	cosine	8.0	6.0	2.0	1.6666665270115288e-10	0.9574271077856507	14.0	2.0	1.357708824	-1.8313943	3.189103124	-0.741352544343	-1.2490629694	0.6250541102117805	0.002335688748637901	0.02102119873774111
BBA_03176	cosine	8.0	6.0	0.0	8.333333097650571e-11	0.9574271078084018	22.0	2.0	0.993845179	-2.577186496	3.571031675	-0.385631843308	-2.6087889478	0.26801008406912324	0.11257316160194203	1.0131584544174783
BBA_03177	cosine	8.0	6.0	2.0	8.333337723579841e-11	0.9574271077833582	20.0	2.0	1.378076681	-1.764347916	3.142424597	-0.781068557116	-1.40722959281	0.5592589407158036	0.005685474982156306	0.05116927483940675
BBA_03178	cosine	8.0	4.0	8.0	8.333332172464718e-11	0.9574271079207944	20.0	6.0	1.60565857	-1.681775151	3.287433721	-0.954740334369	-1.95710819869	0.20100756305184242	0.1814857225539041	1.633371502985137
BBA_03179	cosine	8.0	2.0	6.0	8.333330322093009e-11	0.9574271077884768	10.0	24.0	2.228845512	-1.553290637	3.782136149	-1.43491852645	-1.31035789026	0.5592589407158036	0.005685474982156306	0.05116927483940675
BBA_03180	cosine	8.0	6.0	2.0	1.850371707708594e-17	0.9574271077552529	22.0	8.0	1.309329976	-1.693997773	3.003327749	-0.77292307987	-1.53506150723	0.4605661864718383	0.01856076533880384	0.16704688804923457
BBA_03181	cosine	8.0	8.0	6.0	3.700743415417188e-17	0.9574271077755346	24.0	8.0	2.166315945	-1.822886412	3.989202357	-1.18839875636	-0.737252317634	0.06700252101728081	0.38085378504795675	3.4276840654316105
BBA_03183	cosine	8.0	6.0	4.0	-8.333331420751211e-11	0.9574271078994864	6.0	2.0	0.915135639	-2.007200331	2.92233597	-0.455926408972	28.1009152876	0.692038567507172	0.0008680405873535832	0.007812365286182249
BBA_03184	cosine	8.0	4.0	8.0	9.25185853854297e-18	0.9574271078194309	10.0	2.0	1.617359491	-1.954811384	3.572170875	-0.827373681286	-3.10803464915	0.4355163866123253	0.024358800530983115	0.21922920477884802
BBA_03185	cosine	8.0	0.0	2.0	-9.25185853854297e-18	0.9574271077493793	12.0	10.0	2.017874085	-1.352446526	3.370320611	-1.49201764817	-1.01202340909	0.19738550848793068	0.18584158306669563	1.6725742476002607
BBA_03186	cosine	8.0	8.0	6.0	8.333330322093009e-11	0.9574271079132289	24.0	8.0	1.780355411	-1.570581514	3.350936925	-1.13356447604	-2.18284300204	0.23450882356048283	0.14426833538783368	1.2984150184905032
BBA_03187	cosine	8.0	4.0	6.0	1.6666668970858703e-10	0.9574271075411047	4.0	10.0	1.623123699	-1.606533195	3.229656894	-1.01032689773	-1.63605517854	0.23450882356048283	0.14426833538783368	1.2984150184905032
BBA_03189	cosine	8.0	2.0	0.0	1.850371707708594e-17	0.9574271076471761	10.0	20.0	2.440581138	-1.255689627	3.696270765	-1.9436181406	-1.37902791218	0.3289758474798845	0.0682601490394303	0.6143413413548727
BBA_03190	cosine	8.0	6.0	4.0	0.0	0.9574271077808447	22.0	8.0	1.411569421	-1.240140543	2.651709964	-1.13823342763	-1.60546955951	0.23450882356048283	0.14426833538783368	1.2984150184905032
BBA_03191	cosine	8.0	6.0	4.0	-2.312964634635743e-17	0.9574271077967239	8.0	4.0	1.338644311	-1.620960254	2.959604565	-0.825834136091	-2.50102823593	0.4557327151876498	0.019577716456722707	0.17619944811050436
BBA_03192	cosine	8.0	6.0	4.0	-1.6666662494557727e-10	0.9574271076580441	24.0	4.0	1.344976782	-1.358166025	2.703142807	-0.990288931723	-1.54255391383	0.23450882356048283	0.14426833538783368	1.2984150184905032
BBA_03193	cosine	8.0	4.0	2.0	2.7755575615628914e-17	0.9574271075875365	20.0	2.0	0.938258871	-1.99757649	2.935835361	-0.469698595121	-6.75091522421	0.3812212878757828	0.042234301770379144	0.3801087159334123
